;;;;;;;"date_iso;time_berlin;symbol;price_eur;price_usd"
;;;;;;;"2025-08-13;12:44;GOMINING;0.44956885;0.52662640"
;;;;;;;
;;;;;;;
;;;;;;;
date_iso;time_berlin;symbol;price_eur222;price_eur;price_usd22;price_usd;"date_iso;time_berlin;symbol;price_eur;price_usd"
29.04.2025;00:00;BTC;82.792,26;82792,2645;94.283,86;94283,8648;"2025-04-29;00:00;BTC;82792,2645;94283,8648"
30.04.2025;00:00;BTC;83.180,99;83180,9889;94.201,53;94201,5319;"2025-04-30;00:00;BTC;83180,9889;94201,5319"
01.05.2025;00:00;BTC;85.400,63;85400,6272;96.473,90;96473,9017;"2025-05-01;00:00;BTC;85400,6272;96473,9017"
02.05.2025;00:00;BTC;85.705,77;85705,767;96.870,04;96870,039;"2025-05-02;00:00;BTC;85705,767;96870,039"
03.05.2025;00:00;BTC;84.827,08;84827,0832;95.876,90;95876,8954;"2025-05-03;00:00;BTC;84827,0832;95876,8954"
04.05.2025;00:00;BTC;83.311,04;83311,0357;94.336,10;94336,0951;"2025-05-04;00:00;BTC;83311,0357;94336,0951"
05.05.2025;00:00;BTC;83.733,86;83733,8591;94.743,10;94743,1024;"2025-05-05;00:00;BTC;83733,8591;94743,1024"
06.05.2025;00:00;BTC;85.404,66;85404,6611;96.871,43;96871,429;"2025-05-06;00:00;BTC;85404,6611;96871,429"
07.05.2025;00:00;BTC;85.833,14;85833,1411;97.046,58;97046,5825;"2025-05-07;00:00;BTC;85833,1411;97046,5825"
08.05.2025;00:00;BTC;91.850,15;91850,153;103.109,74;103109,7362;"2025-05-08;00:00;BTC;91850,153;103109,7362"
09.05.2025;00:00;BTC;91.523,51;91523,505;102.968,45;102968,448;"2025-05-09;00:00;BTC;91523,505;102968,448"
10.05.2025;00:00;BTC;93.062,16;93062,1618;104.699,51;104699,5126;"2025-05-10;00:00;BTC;93062,1618;104699,5126"
11.05.2025;00:00;BTC;92.592,90;92592,8992;103.977,03;103977,0325;"2025-05-11;00:00;BTC;92592,8992;103977,0325"
12.05.2025;00:00;BTC;92.719,27;92719,2663;102.878,52;102878,5202;"2025-05-12;00:00;BTC;92719,2663;102878,5202"
13.05.2025;00:00;BTC;93.198,41;93198,4126;104.251,23;104251,2325;"2025-05-13;00:00;BTC;93198,4126;104251,2325"
14.05.2025;00:00;BTC;92.635,97;92635,9722;103.593,82;103593,8151;"2025-05-14;00:00;BTC;92635,9722;103593,8151"
15.05.2025;00:00;BTC;92.669,78;92669,7807;103.722,44;103722,4443;"2025-05-15;00:00;BTC;92669,7807;103722,4443"
16.05.2025;00:00;BTC;92.703,16;92703,1555;103.475,93;103475,9312;"2025-05-16;00:00;BTC;92703,1555;103475,9312"
17.05.2025;00:00;BTC;92.439,47;92439,4715;103.181,61;103181,6052;"2025-05-17;00:00;BTC;92439,4715;103181,6052"
18.05.2025;00:00;BTC;95.174,38;95174,3844;106.463,93;106463,9255;"2025-05-18;00:00;BTC;95174,3844;106463,9255"
19.05.2025;00:00;BTC;94.040,10;94040,1026;105.627,67;105627,6691;"2025-05-19;00:00;BTC;94040,1026;105627,6691"
20.05.2025;00:00;BTC;94.562,37;94562,3739;106.736,29;106736,288;"2025-05-20;00:00;BTC;94562,3739;106736,288"
21.05.2025;00:00;BTC;96.803,97;96803,9711;109.685,05;109685,0549;"2025-05-21;00:00;BTC;96803,9711;109685,0549"
22.05.2025;00:00;BTC;98.981,17;98981,1694;111.680,97;111680,971;"2025-05-22;00:00;BTC;98981,1694;111680,971"
23.05.2025;00:00;BTC;94.186,97;94186,9695;107.088,69;107088,6941;"2025-05-23;00:00;BTC;94186,9695;107088,6941"
24.05.2025;00:00;BTC;94.829,18;94829,1802;107.818,87;107818,8748;"2025-05-24;00:00;BTC;94829,1802;107818,8748"
25.05.2025;00:00;BTC;95.734,77;95734,7703;108.897,05;108897,0476;"2025-05-25;00:00;BTC;95734,7703;108897,0476"
26.05.2025;00:00;BTC;96.075,51;96075,5091;109.425,16;109425,1598;"2025-05-26;00:00;BTC;96075,5091;109425,1598"
27.05.2025;00:00;BTC;96.136,60;96136,598;109.000,14;109000,1406;"2025-05-27;00:00;BTC;96136,598;109000,1406"
28.05.2025;00:00;BTC;95.918,91;95918,9101;107.795,98;107795,9788;"2025-05-28;00:00;BTC;95918,9101;107795,9788"
29.05.2025;00:00;BTC;92.813,75;92813,7516;105.613,11;105613,11;"2025-05-29;00:00;BTC;92813,7516;105613,11"
30.05.2025;00:00;BTC;91.706,46;91706,4632;104.065,25;104065,2526;"2025-05-30;00:00;BTC;91706,4632;104065,2526"
31.05.2025;00:00;BTC;92.233,79;92233,7855;104.663,64;104663,6393;"2025-05-31;00:00;BTC;92233,7855;104663,6393"
01.06.2025;00:00;BTC;93.061,15;93061,1517;105.663,78;105663,7759;"2025-06-01;00:00;BTC;93061,1517;105663,7759"
02.06.2025;00:00;BTC;92.472,57;92472,5723;105.903,46;105903,461;"2025-06-02;00:00;BTC;92472,5723;105903,461"
03.06.2025;00:00;BTC;92.638,00;92637,996;105.453,56;105453,5558;"2025-06-03;00:00;BTC;92637,996;105453,5558"
04.06.2025;00:00;BTC;91.751,07;91751,0718;104.781,85;104781,847;"2025-06-04;00:00;BTC;91751,0718;104781,847"
05.06.2025;00:00;BTC;88.773,23;88773,2348;101.652,62;101652,622;"2025-06-05;00:00;BTC;88773,2348;101652,622"
06.06.2025;00:00;BTC;91.590,72;91590,7154;104.417,94;104417,9369;"2025-06-06;00:00;BTC;91590,7154;104417,9369"
07.06.2025;00:00;BTC;92.679,94;92679,9383;105.659,70;105659,7047;"2025-06-07;00:00;BTC;92679,9383;105659,7047"
08.06.2025;00:00;BTC;92.680,49;92680,4886;105.734,59;105734,5864;"2025-06-08;00:00;BTC;92680,4886;105734,5864"
09.06.2025;00:00;BTC;96.468,23;96468,2267;110.242,60;110242,5984;"2025-06-09;00:00;BTC;96468,2267;110242,5984"
10.06.2025;00:00;BTC;96.400,45;96400,4516;110.245,65;110245,6517;"2025-06-10;00:00;BTC;96400,4516;110245,6517"
11.06.2025;00:00;BTC;94.459,32;94459,3181;108.691,99;108691,9908;"2025-06-11;00:00;BTC;94459,3181;108691,9908"
12.06.2025;00:00;BTC;91.298,19;91298,191;105.910,81;105910,8116;"2025-06-12;00:00;BTC;91298,191;105910,8116"
13.06.2025;00:00;BTC;91.825,88;91825,8794;106.054,34;106054,342;"2025-06-13;00:00;BTC;91825,8794;106054,342"
14.06.2025;00:00;BTC;91.322,25;91322,2454;105.472,67;105472,6697;"2025-06-14;00:00;BTC;91322,2454;105472,6697"
15.06.2025;00:00;BTC;91.359,35;91359,3452;105.515,52;105515,5182;"2025-06-15;00:00;BTC;91359,3452;105515,5182"
16.06.2025;00:00;BTC;92.514,63;92514,6265;106.882,40;106882,4;"2025-06-16;00:00;BTC;92514,6265;106882,4"
17.06.2025;00:00;BTC;91.137,04;91137,0427;104.631,11;104631,1073;"2025-06-17;00:00;BTC;91137,0427;104631,1073"
18.06.2025;00:00;BTC;91.286,90;91286,8962;104.766,46;104766,4638;"2025-06-18;00:00;BTC;91286,8962;104766,4638"
19.06.2025;00:00;BTC;90.941,60;90941,5961;104.685,67;104685,6735;"2025-06-19;00:00;BTC;90941,5961;104685,6735"
20.06.2025;00:00;BTC;89.649,68;89649,6827;103.316,73;103316,7297;"2025-06-20;00:00;BTC;89649,6827;103316,7297"
21.06.2025;00:00;BTC;88.332,35;88332,3518;101.798,57;101798,5724;"2025-06-21;00:00;BTC;88332,3518;101798,5724"
22.06.2025;00:00;BTC;87.679,99;87679,9891;100.837,00;100836,9991;"2025-06-22;00:00;BTC;87679,9891;100836,9991"
23.06.2025;00:00;BTC;91.032,29;91032,2888;105.580,06;105580,0596;"2025-06-23;00:00;BTC;91032,2888;105580,0596"
24.06.2025;00:00;BTC;91.300,13;91300,1271;106.021,41;106021,4123;"2025-06-24;00:00;BTC;91300,1271;106021,4123"
25.06.2025;00:00;BTC;91.799,64;91799,6373;107.258,98;107258,9816;"2025-06-25;00:00;BTC;91799,6373;107258,9816"
26.06.2025;00:00;BTC;91.487,91;91487,9144;106.976,38;106976,383;"2025-06-26;00:00;BTC;91487,9144;106976,383"
27.06.2025;00:00;BTC;91.359,91;91359,9097;107.079,13;107079,1253;"2025-06-27;00:00;BTC;91359,9097;107079,1253"
28.06.2025;00:00;BTC;91.578,31;91578,3099;107.335,10;107335,103;"2025-06-28;00:00;BTC;91578,3099;107335,103"
29.06.2025;00:00;BTC;92.428,12;92428,1246;108.404,19;108404,1924;"2025-06-29;00:00;BTC;92428,1246;108404,1924"
30.06.2025;00:00;BTC;90.909,48;90909,4823;107.131,43;107131,4307;"2025-06-30;00:00;BTC;90909,4823;107131,4307"
01.07.2025;00:00;BTC;89.474,49;89474,4899;105.621,98;105621,9779;"2025-07-01;00:00;BTC;89474,4899;105621,9779"
02.07.2025;00:00;BTC;92.276,38;92276,3842;108.890,33;108890,3257;"2025-07-02;00:00;BTC;92276,3842;108890,3257"
03.07.2025;00:00;BTC;93.163,93;93163,9302;109.643,06;109643,0633;"2025-07-03;00:00;BTC;93163,9302;109643,0633"
04.07.2025;00:00;BTC;91.734,43;91734,4314;108.051,00;108050,9963;"2025-07-04;00:00;BTC;91734,4314;108050,9963"
05.07.2025;00:00;BTC;91.899,38;91899,3795;108.245,28;108245,2833;"2025-07-05;00:00;BTC;91899,3795;108245,2833"
06.07.2025;00:00;BTC;92.758,38;92758,3801;109.249,87;109249,8659;"2025-07-06;00:00;BTC;92758,3801;109249,8659"
07.07.2025;00:00;BTC;92.277,14;92277,1399;108.302,94;108302,943;"2025-07-07;00:00;BTC;92277,1399;108302,943"
08.07.2025;00:00;BTC;92.952,32;92952,3202;108.966,09;108966,085;"2025-07-08;00:00;BTC;92952,3202;108966,085"
09.07.2025;00:00;BTC;94.909,45;94909,4454;111.343,00;111343,0048;"2025-07-09;00:00;BTC;94909,4454;111343,0048"
10.07.2025;00:00;BTC;99.135,43;99135,4321;115.998,75;115998,7504;"2025-07-10;00:00;BTC;99135,4321;115998,7504"
11.07.2025;00:00;BTC;100.557,11;100557,1051;117.541,91;117541,9113;"2025-07-11;00:00;BTC;100557,1051;117541,9113"
12.07.2025;00:00;BTC;100.473,88;100473,8771;117.444,63;117444,6254;"2025-07-12;00:00;BTC;100473,8771;117444,6254"
13.07.2025;00:00;BTC;102.022,03;102022,0334;119.177,10;119177,1003;"2025-07-13;00:00;BTC;102022,0334;119177,1003"
14.07.2025;00:00;BTC;102.722,53;102722,5262;119.846,42;119846,4228;"2025-07-14;00:00;BTC;102722,5262;119846,4228"
15.07.2025;00:00;BTC;101.387,48;101387,4829;117.688,52;117688,5198;"2025-07-15;00:00;BTC;101387,4829;117688,5198"
16.07.2025;00:00;BTC;102.025,76;102025,764;118.700,86;118700,8609;"2025-07-16;00:00;BTC;102025,764;118700,8609"
17.07.2025;00:00;BTC;102.793,38;102793,3795;119.401,54;119401,5362;"2025-07-17;00:00;BTC;102793,3795;119401,5362"
18.07.2025;00:00;BTC;101.477,28;101477,2834;118.003,70;118003,7018;"2025-07-18;00:00;BTC;101477,2834;118003,7018"
19.07.2025;00:00;BTC;101.430,47;101430,4673;117.920,05;117920,0484;"2025-07-19;00:00;BTC;101430,4673;117920,0484"
20.07.2025;00:00;BTC;100.818,18;100818,1829;117.267,81;117267,8073;"2025-07-20;00:00;BTC;100818,1829;117267,8073"
21.07.2025;00:00;BTC;100.444,47;100444,4659;117.472,59;117472,5873;"2025-07-21;00:00;BTC;100444,4659;117472,5873"
22.07.2025;00:00;BTC;102.165,90;102165,8952;119.921,61;119921,6085;"2025-07-22;00:00;BTC;102165,8952;119921,6085"
23.07.2025;00:00;BTC;100.721,59;100721,5892;118.606,50;118606,5006;"2025-07-23;00:00;BTC;100721,5892;118606,5006"
24.07.2025;00:00;BTC;100.682,76;100682,7554;118.364,24;118364,2427;"2025-07-24;00:00;BTC;100682,7554;118364,2427"
25.07.2025;00:00;BTC;100.119,83;100119,8268;117.605,81;117605,8117;"2025-07-25;00:00;BTC;100119,8268;117605,8117"
26.07.2025;00:00;BTC;100.415,61;100415,6125;117.953,26;117953,2565;"2025-07-26;00:00;BTC;100415,6125;117953,2565"
27.07.2025;00:00;BTC;101.597,32;101597,3196;119.454,30;119454,3047;"2025-07-27;00:00;BTC;101597,3196;119454,3047"
28.07.2025;00:00;BTC;101.658,60;101658,6005;117.873,79;117873,7907;"2025-07-28;00:00;BTC;101658,6005;117873,7907"
29.07.2025;00:00;BTC;102.074,95;102074,9527;117.892,74;117892,7395;"2025-07-29;00:00;BTC;102074,9527;117892,7395"
30.07.2025;00:00;BTC;103.082,30;103082,296;117.820,46;117820,4569;"2025-07-30;00:00;BTC;103082,296;117820,4569"
31.07.2025;00:00;BTC;101.232,56;101232,5612;115.638,72;115638,717;"2025-07-31;00:00;BTC;101232,5612;115638,717"
01.08.2025;00:00;BTC;97.714,15;97714,145;113.285,20;113285,195;"2025-08-01;00:00;BTC;97714,145;113285,195"
02.08.2025;00:00;BTC;97.090,19;97090,1868;112.527,50;112527,4964;"2025-08-02;00:00;BTC;97090,1868;112527,4964"
03.08.2025;00:00;BTC;98.576,05;98576,054;114.235,45;114235,4494;"2025-08-03;00:00;BTC;98576,054;114235,4494"
04.08.2025;00:00;BTC;99.385,16;99385,1591;115.119,86;115119,8562;"2025-08-04;00:00;BTC;99385,1591;115119,8562"
05.08.2025;00:00;BTC;98.538,26;98538,2625;114.132,00;114132,004;"2025-08-05;00:00;BTC;98538,2625;114132,004"
06.08.2025;00:00;BTC;98.621,21;98621,2094;115.007,61;115007,6084;"2025-08-06;00:00;BTC;98621,2094;115007,6084"
07.08.2025;00:00;BTC;100.624,24;100624,2375;117.498,97;117498,9694;"2025-08-07;00:00;BTC;100624,2375;117498,9694"
08.08.2025;00:00;BTC;100.196,25;100196,2549;116.697,25;116697,2454;"2025-08-08;00:00;BTC;100196,2549;116697,2454"
09.08.2025;00:00;BTC;100.031,14;100031,1443;116.531,27;116531,2735;"2025-08-09;00:00;BTC;100031,1443;116531,2735"
10.08.2025;00:00;BTC;102.420,96;102420,9586;119.288,19;119288,1892;"2025-08-10;00:00;BTC;102420,9586;119288,1892"
11.08.2025;00:00;BTC;102.252,22;102252,2198;118.780,39;118780,3927;"2025-08-11;00:00;BTC;102252,2198;118780,3927"
12.08.2025;00:00;BTC;102.923,61;102923,6143;120.182,97;120182,9705;"2025-08-12;00:00;BTC;102923,6143;120182,9705"
