date_iso;time_berlin;symbol;price_eur;price_usd
2025-04-29;01:00;GOMINING;0,3666651757660711;
2025-04-30;01:00;GOMINING;0,35885354403307324;
2025-05-01;01:00;GOMINING;0,3495367446460851;
2025-05-02;01:00;GOMINING;0,3463822593695275;
2025-05-03;01:00;GOMINING;0,3478128008781145;
2025-05-04;01:00;GOMINING;0,34742621468966434;
2025-05-05;01:00;GOMINING;0,3486607345185857;
2025-05-06;01:00;GOMINING;0,35587558406176284;
2025-05-07;01:00;GOMINING;0,364492099938317;
2025-05-08;01:00;GOMINING;0,36258387464970754;
2025-05-09;01:00;GOMINING;0,36443573601001866;
2025-05-10;01:00;GOMINING;0,3669714042891402;
2025-05-11;01:00;GOMINING;0,3756850403812083;
2025-05-12;01:00;GOMINING;0,3760434440753288;
2025-05-13;01:00;GOMINING;0,37739503148473524;
2025-05-14;01:00;GOMINING;0,37556640337365055;
2025-05-15;01:00;GOMINING;0,37523339068659106;
2025-05-16;01:00;GOMINING;0,37486056130080736;
2025-05-17;01:00;GOMINING;0,3733961320618302;
2025-05-18;01:00;GOMINING;0,37437782707913025;
2025-05-19;01:00;GOMINING;0,3722663874150334;
2025-05-20;01:00;GOMINING;0,3676778050965992;
2025-05-21;01:00;GOMINING;0,37920525226472257;
2025-05-22;01:00;GOMINING;0,3866715562878582;
2025-05-23;01:00;GOMINING;0,3758926353796145;
2025-05-24;01:00;GOMINING;0,3688542002055442;
2025-05-25;01:00;GOMINING;0,3628560879029296;
2025-05-26;01:00;GOMINING;0,36666910824317683;
2025-05-27;01:00;GOMINING;0,36653955989781206;
2025-05-28;01:00;GOMINING;0,3821045748534942;
2025-05-29;01:00;GOMINING;0,3826023943195924;
2025-05-30;01:00;GOMINING;0,37677305512548315;
2025-05-31;01:00;GOMINING;0,374459926741468;
2025-06-01;01:00;GOMINING;0,3769912361893386;
2025-06-02;01:00;GOMINING;0,38557398515141333;
2025-06-03;01:00;GOMINING;0,3876485746000763;
2025-06-04;01:00;GOMINING;0,38330949028703626;
2025-06-05;01:00;GOMINING;0,37886941575652067;
2025-06-06;01:00;GOMINING;0,3745086893646226;
2025-06-07;01:00;GOMINING;0,37417922020213973;
2025-06-08;01:00;GOMINING;0,37069076568932424;
2025-06-09;01:00;GOMINING;0,3730121914958502;
2025-06-10;01:00;GOMINING;0,37258291854067466;
2025-06-11;01:00;GOMINING;0,35810535291947565;
2025-06-12;01:00;GOMINING;0,3487590268821446;
2025-06-13;01:00;GOMINING;0,3527555050553378;
2025-06-14;01:00;GOMINING;0,3533860592321413;
2025-06-15;01:00;GOMINING;0,3575532671456142;
2025-06-16;01:00;GOMINING;0,3750929198090654;
2025-06-17;01:00;GOMINING;0,3769120788532859;
2025-06-18;01:00;GOMINING;0,3651329732724441;
2025-06-19;01:00;GOMINING;0,3692408574302465;
2025-06-20;01:00;GOMINING;0,3733102550134095;
2025-06-21;01:00;GOMINING;0,3737857526919703;
2025-06-22;01:00;GOMINING;0,3716923469366344;
2025-06-23;01:00;GOMINING;0,36601481896653026;
2025-06-24;01:00;GOMINING;0,36730653282779935;
2025-06-25;01:00;GOMINING;0,35991429398880864;
2025-06-26;01:00;GOMINING;0,359072633215448;
2025-06-27;01:00;GOMINING;0,35850964986503825;
2025-06-28;01:00;GOMINING;0,3558933975937363;
2025-06-29;01:00;GOMINING;0,3596817598106677;
2025-06-30;01:00;GOMINING;0,3578909761165421;
2025-07-01;01:00;GOMINING;0,3564464378776048;
2025-07-02;01:00;GOMINING;0,3556520294940561;
2025-07-03;01:00;GOMINING;0,35677762461947043;
2025-07-04;01:00;GOMINING;0,35633037263565914;
2025-07-05;01:00;GOMINING;0,3586772194218624;
2025-07-06;01:00;GOMINING;0,36288721386601974;
2025-07-07;01:00;GOMINING;0,3611394471565184;
2025-07-08;01:00;GOMINING;0,3618626844910388;
2025-07-09;01:00;GOMINING;0,36051844585423193;
2025-07-10;01:00;GOMINING;0,3639933202114272;
2025-07-11;01:00;GOMINING;0,3650853445254779;
2025-07-12;01:00;GOMINING;0,3640405613835857;
2025-07-13;01:00;GOMINING;0,3723529082725616;
